packet_id,time,rpm,torque,power,peak_peak_pfs
1733980549,91.47,138.40,1325.78,7.14,0.00
1733980549,108.04,194.40,2199.64,8.45,0.00
1733980549,96.95,357.60,3630.71,1.56,0.00
1733980549,105.76,184.80,2046.77,-2.23,0.00
1733980549,114.38,455.20,5452.42,-5.67,0.00
1733980549,111.87,334.40,3917.84,-16.39,0.00
1733980549,60.66,470.40,2988.25,-20.48,0.00
1733980549,66.06,552.00,3818.77,-28.84,0.00
1733980549,108.78,363.20,4137.50,-24.19,0.00
1733980549,95.03,120.80,1202.19,-33.43,0.00
1733980549,43.90,332.00,1526.28,-18.75,0.00
1733980549,43.33,436.80,1982.11,-55.68,0.00
1733980549,61.27,132.80,852.16,-57.64,0.00
1733980549,39.07,193.60,792.07,-44.68,0.00
1733980549,35.71,224.00,837.75,-67.14,0.00
1733980549,30.46,132.80,423.66,-39.13,0.00
1733980549,18.17,443.20,843.33,-31.34,0.00
1733980549,12.58,558.40,735.54,-73.61,0.00
1733980549,0.37,119.20,4.67,-28.00,0.00
1733980549,-8.30,272.00,-236.57,-29.86,0.00
1733980549,-23.06,536.80,-1296.54,-46.09,0.00
1733980549,-35.67,528.00,-1972.42,-43.99,0.00
1733980549,-27.05,552.00,-1563.57,-57.18,0.00
1733980549,-55.76,394.40,-2302.91,-49.23,0.00
1733980549,-53.95,203.20,-1147.97,-30.61,0.00
1733980549,-28.23,261.60,-773.53,-42.18,0.00
1733980549,-44.33,271.20,-1259.15,-42.64,0.00
1733980549,-94.54,146.40,-1449.39,-38.07,0.00
1733980549,-58.78,335.20,-2063.36,-32.58,0.00
1733980549,-112.10,182.40,-2141.40,-23.28,0.00
1733980549,-75.40,492.80,-3891.21,-27.04,0.00
1733980549,-52.95,166.40,-922.67,-10.01,0.00
1733980549,-126.07,80.80,-1066.74,-4.68,0.00
1733980549,-114.68,230.40,-2767.19,-5.40,0.00
1733980549,-48.98,523.20,-2683.92,0.70,0.00
1733980549,-110.12,374.40,-4317.75,7.03,0.00
1733980549,-41.91,122.40,-537.18,10.53,0.00
1733980549,-28.42,355.20,-1057.20,9.93,0.00
1733980549,-107.46,189.60,-2133.67,21.48,0.00
1733980549,-89.95,106.40,-1002.24,15.06,0.00
1733980549,-66.45,428.80,-2984.23,28.12,0.00
1733980549,-62.07,448.80,-2917.55,37.84,0.00
1733980549,-30.50,409.60,-1308.51,42.64,0.00
1733980549,-30.05,477.60,-1503.25,36.76,0.00
1733980549,-24.88,172.80,-450.22,43.61,0.00
1733980549,-22.38,119.20,-279.35,64.09,0.00
1733980549,-28.40,172.00,-511.54,69.64,0.00
1733980549,-14.06,213.60,-314.54,68.88,0.00
1733980549,-9.24,524.00,-507.03,57.39,0.00
1733980549,-4.22,464.80,-205.26,40.96,0.00
1733980549,5.45,426.40,243.58,28.96,0.00
1733980549,11.28,469.60,554.68,41.50,0.00
1733980549,27.00,363.20,1027.10,52.25,0.00
1733980549,31.29,299.20,980.55,50.63,0.00
1733980549,49.67,195.20,1015.41,64.67,0.00
1733980549,47.96,175.20,879.99,62.89,0.00
1733980549,23.15,420.00,1018.32,30.93,0.00
1733980549,25.36,442.40,1174.90,42.23,0.00
1733980549,64.15,112.00,752.38,42.65,0.00
1733980549,96.33,163.20,1646.45,27.14,0.00
1733980549,31.32,500.00,1639.93,14.79,0.00
1733980549,82.34,294.40,2538.51,27.86,0.00
1733980549,55.13,477.60,2757.63,22.97,0.00
1733980549,36.14,487.20,1844.08,10.70,0.00
1733980549,117.21,474.40,5823.26,5.42,0.00
1733980549,115.99,203.20,2468.20,1.03,0.00
1733980549,114.59,449.60,5395.47,-3.45,0.00
1733980549,79.63,97.60,813.89,-8.06,0.00
1733980549,109.42,381.60,4372.88,-9.54,0.00
1733980549,98.27,254.40,2618.05,-15.00,0.00
1733980549,113.28,419.20,4973.01,-30.73,0.00
1733980549,30.03,548.00,1723.23,-19.86,0.00
1733980549,23.25,132.00,321.34,-21.49,0.00
1733980549,21.94,179.20,411.81,-30.37,0.00
1733980549,67.82,410.40,2914.74,-29.39,0.00
1733980549,17.16,239.20,429.76,-35.81,0.00
1733980549,57.04,268.80,1605.56,-50.39,0.00
1733980549,14.32,309.60,464.39,-28.71,0.00
1733980549,16.67,98.40,171.80,-56.60,0.00
1733980549,12.79,559.20,749.12,-28.50,0.00
1733980549,7.43,158.40,123.20,-52.80,0.00
1733980549,-1.04,284.80,-31.08,-40.00,0.00
1733980549,-4.64,86.40,-42.03,-54.65,0.00
1733980549,-10.60,328.00,-363.96,-31.27,0.00
1733980549,-37.01,351.20,-1361.23,-42.81,0.00
1733980549,-33.76,272.00,-961.52,-42.12,0.00
1733980549,-50.11,467.20,-2451.68,-27.87,0.00
1733980549,-49.52,233.60,-1211.33,-56.42,0.00
1733980549,-60.87,496.80,-3166.88,-31.75,0.00
1733980549,-93.75,329.60,-3235.90,-29.54,0.00
1733980549,-65.71,295.20,-2031.37,-26.27,0.00
1733980549,-51.77,134.40,-728.68,-25.91,0.00
1733980549,-115.75,543.20,-6584.47,-25.61,0.00
1733980549,-57.15,280.80,-1680.55,-24.48,0.00
1733980549,-114.12,433.60,-5181.90,-15.52,0.00
1733980549,-39.51,236.80,-979.72,-8.30,0.00
1733980549,-60.90,96.00,-612.27,-2.12,0.00
1733980549,-69.94,380.80,-2789.01,1.24,0.00
1733980549,-65.33,232.80,-1592.72,7.40,0.00
1733980549,-82.51,152.00,-1313.38,16.10,0.00
1733980549,-97.95,114.40,-1173.51,12.77,0.00
1733980549,-65.06,261.60,-1782.33,24.85,0.00
1733980549,-41.96,382.40,-1680.31,19.63,0.00
1733980549,-27.22,247.20,-704.56,24.57,0.00
1733980549,-95.02,238.40,-2372.42,22.32,0.00
1733980549,-44.58,288.00,-1344.67,23.14,0.00
1733980549,-26.44,275.20,-762.04,42.89,0.00
1733980549,-53.91,387.20,-2186.14,27.64,0.00
1733980549,-46.91,458.40,-2251.82,66.41,0.00
1733980549,-29.64,422.40,-1311.29,62.48,0.00
1733980549,-18.99,363.20,-722.36,59.42,0.00
1733980549,-6.26,359.20,-235.40,37.69,0.00
1733980549,-2.33,134.40,-32.78,67.97,0.00
1733980549,3.45,259.20,93.65,27.93,0.00
1733980549,10.95,220.00,252.28,27.59,0.00
1733980549,20.15,89.60,189.03,36.60,0.00
1733980549,11.99,143.20,179.85,29.81,0.00
1733980549,50.92,486.40,2593.63,61.46,0.00
1733980549,38.43,114.40,460.41,35.32,0.00
1733980549,42.95,404.00,1817.29,56.35,0.00
1733980549,76.73,249.60,2005.62,20.78,0.00
1733980549,35.98,344.80,1299.29,18.01,0.00
1733980549,51.21,348.80,1870.64,27.06,0.00
1733980549,49.18,443.20,2282.43,34.45,0.00
1733980549,102.29,151.20,1619.66,18.25,0.00
1733980549,61.16,388.80,2490.39,17.96,0.00
1733980549,126.46,551.20,7299.72,7.90,0.00
1733980549,86.58,258.40,2342.81,4.74,0.00
1733980549,33.00,291.20,1006.37,-0.05,0.00
1733980549,99.49,323.20,3367.42,-4.85,0.00
1733980549,97.00,508.80,5168.78,-12.39,0.00
1733980549,50.61,404.00,2141.46,-13.05,0.00
1733980549,99.43,472.00,4914.68,-12.50,0.00
1733980549,72.79,534.40,4073.91,-17.78,0.00
1733980549,67.62,279.20,1977.29,-15.84,0.00
1733980549,42.79,428.00,1917.94,-41.29,0.00
1733980549,29.23,427.20,1307.58,-38.06,0.00
1733980549,36.62,274.40,1052.39,-21.17,0.00
1733980549,45.30,276.80,1313.28,-36.21,0.00
1733980549,45.26,134.40,637.00,-43.69,0.00
1733980549,45.52,190.40,907.71,-33.57,0.00
1733980549,16.78,330.40,580.71,-41.45,0.00
1733980549,14.18,553.60,822.24,-34.50,0.00
1733980549,2.92,516.00,157.95,-52.87,0.00
1733980549,-1.64,398.40,-68.36,-53.98,0.00
1733980549,-7.67,339.20,-272.42,-38.67,0.00
1733980549,-22.38,151.20,-354.30,-25.31,0.00
1733980549,-25.30,94.40,-250.13,-65.27,0.00
1733980549,-34.21,378.40,-1355.65,-61.80,0.00
1733980549,-25.80,556.00,-1502.12,-31.05,0.00
1733980549,-44.21,472.80,-2188.87,-59.78,0.00
1733980549,-58.71,381.60,-2346.13,-28.31,0.00
1733980549,-43.55,264.80,-1207.75,-21.59,0.00
1733980549,-95.42,194.40,-1942.57,-16.13,0.00
1733980549,-41.16,335.20,-1444.84,-13.89,0.00
1733980549,-116.69,80.00,-977.62,-23.02,0.00
1733980549,-43.36,134.40,-610.29,-14.36,0.00
1733980549,-94.21,375.20,-3701.76,-14.53,0.00
1733980549,-42.58,416.80,-1858.45,-5.04,0.00
1733980549,-35.97,555.20,-2091.45,-1.29,0.00
1733980549,-49.91,553.60,-2893.65,1.49,0.00
1733980549,-99.72,161.60,-1687.57,8.26,0.00
1733980549,-110.18,184.80,-2132.37,9.24,0.00
1733980549,-115.13,336.80,-4060.97,10.91,0.00
1733980549,-69.91,392.80,-2875.72,23.51,0.00
1733980549,-25.42,353.60,-941.50,28.13,0.00
1733980549,-46.63,286.40,-1398.46,44.12,0.00
1733980549,-93.54,141.60,-1387.17,29.61,0.00
1733980549,-77.03,312.80,-2523.28,50.00,0.00
1733980549,-45.34,119.20,-565.95,49.95,0.00
1733980549,-43.06,295.20,-1331.04,47.97,0.00
1733980549,-35.58,272.80,-1016.42,52.25,0.00
1733980549,-36.14,301.60,-1141.38,39.03,0.00
1733980549,-16.56,178.40,-309.47,60.62,0.00
1733980549,-9.77,536.80,-549.20,54.66,0.00
1733980549,-1.30,338.40,-46.22,49.00,0.00
1733980549,3.90,324.00,132.33,57.77,0.00
1733980549,17.45,83.20,152.05,34.38,0.00
1733980549,31.61,393.60,1302.89,26.84,0.00
1733980549,39.04,395.20,1615.80,25.91,0.00
1733980549,19.25,281.60,567.71,43.26,0.00
1733980549,68.31,530.40,3794.09,33.27,0.00
1733980549,34.96,483.20,1768.92,54.04,0.00
1733980549,50.37,324.00,1709.20,30.30,0.00
1733980549,46.58,450.40,2196.97,41.60,0.00
1733980549,76.85,439.20,3534.81,21.44,0.00
1733980549,59.37,291.20,1810.41,20.40,0.00
1733980549,48.25,341.60,1726.14,18.27,0.00
1733980549,59.55,208.80,1302.16,11.97,0.00
1733980549,114.08,228.80,2733.56,6.70,0.00
1733980549,70.76,397.60,2946.41,3.44,0.00
1733980549,94.98,312.00,3103.55,-1.02,0.00
1733980549,112.21,533.60,6270.71,-7.18,0.00
1733980549,58.58,208.80,1280.96,-14.49,0.00
1733980549,74.09,354.40,2749.83,-9.38,0.00
1733980549,108.76,126.40,1439.64,-12.99,0.00
1733980549,72.11,476.00,3594.78,-22.77,0.00
1733980549,43.20,253.60,1147.27,-14.48,0.00
1733980549,59.50,480.80,2995.88,-23.68,0.00
1733980549,66.32,431.20,2994.85,-52.54,0.00
1733980549,37.66,144.00,567.95,-56.40,0.00
1733980549,41.48,116.80,507.42,-53.62,0.00
1733980549,48.56,144.80,736.44,-29.67,0.00
1733980549,34.56,168.80,610.87,-41.29,0.00
1733980549,10.51,88.80,97.71,-35.82,0.00
1733980549,15.07,80.00,126.27,-46.45,0.00
1733980549,5.60,484.00,283.75,-41.94,0.00
1733980549,-6.08,304.00,-193.62,-60.93,0.00
1733980549,-11.73,304.80,-374.44,-64.30,0.00
1733980549,-10.52,519.20,-572.01,-52.36,0.00
1733980549,-31.64,186.40,-617.67,-34.79,0.00
1733980549,-39.35,187.20,-771.42,-29.76,0.00
1733980549,-41.62,492.00,-2144.53,-56.36,0.00
1733980549,-53.06,429.60,-2387.05,-21.54,0.00
1733980549,-74.07,160.80,-1247.36,-27.88,0.00
1733980549,-54.71,536.80,-3075.41,-26.48,0.00
1733980549,-77.93,559.20,-4563.71,-27.45,0.00
1733980549,-56.29,159.20,-938.49,-14.00,0.00
1733980549,-47.40,160.80,-798.26,-24.25,0.00
1733980549,-41.72,212.80,-929.66,-19.08,0.00
1733980549,-119.94,183.20,-2301.07,-9.54,0.00
1733980549,-86.34,472.80,-4274.84,-3.33,0.00
1733980549,-44.99,154.40,-727.43,-1.06,0.00
1733980549,-87.74,360.80,-3315.38,2.59,0.00
1733980549,-88.60,145.60,-1351.03,6.32,0.00
1733980549,-52.91,180.00,-997.44,16.10,0.00
1733980549,-111.60,312.80,-3655.82,21.32,0.00
1733980549,-38.21,261.60,-1046.88,27.05,0.00
1733980549,-82.17,480.80,-4137.31,33.79,0.00
1733980549,-26.51,213.60,-593.12,18.15,0.00
1733980549,-85.62,489.60,-4389.81,40.64,0.00
1733980549,-57.60,216.00,-1302.84,39.19,0.00
1733980549,-53.20,189.60,-1056.40,36.45,0.00
1733980549,-31.79,476.80,-1587.54,41.37,0.00
1733980549,-29.21,204.80,-626.39,26.77,0.00
1733980549,-25.25,145.60,-384.96,52.63,0.00
1733980549,-23.38,99.20,-242.87,47.10,0.00
1733980549,-10.09,189.60,-200.33,26.88,0.00
1733980549,0.24,525.60,13.18,30.00,0.00
1733980549,8.54,289.60,258.86,46.74,0.00
1733980549,17.35,201.60,366.32,58.74,0.00
1733980549,35.50,451.20,1677.39,28.61,0.00
1733980549,18.54,103.20,200.41,61.56,0.00
1733980549,56.18,132.80,781.32,56.87,0.00
1733980549,50.66,410.40,2177.39,60.84,0.00
1733980549,27.88,337.60,985.85,44.15,0.00
1733980549,54.09,372.80,2111.83,22.17,0.00
1733980549,77.89,316.00,2577.66,44.44,0.00
1733980549,44.76,246.40,1154.92,15.53,0.00
1733980549,97.42,527.20,5378.42,18.39,0.00
1733980549,77.53,331.20,2688.97,16.07,0.00
1733980549,113.87,524.00,6248.95,15.73,0.00
1733980549,73.98,537.60,4165.01,6.41,0.00
1733980549,69.85,248.00,1814.16,3.78,0.00
1733980549,59.96,135.20,849.02,-2.54,0.00
1733980549,58.46,348.00,2130.72,-6.05,0.00
1733980549,42.79,505.60,2265.85,-14.66,0.00
1733980549,96.34,80.80,815.19,-19.06,0.00
1733980549,44.44,381.60,1776.01,-28.22,0.00
1733980549,90.34,284.80,2694.47,-13.25,0.00
1733980549,57.97,487.20,2958.00,-25.50,0.00
1733980549,69.75,440.00,3213.85,-33.52,0.00
1733980549,86.60,476.00,4317.12,-53.36,0.00
1733980549,27.32,309.60,885.92,-27.35,0.00
1733980549,65.88,536.00,3698.19,-46.43,0.00
1733980549,32.52,319.20,1087.09,-37.16,0.00
1733980549,32.64,91.20,311.78,-68.92,0.00
1733980549,20.58,350.40,755.11,-26.25,0.00
1733980549,16.68,247.20,431.79,-53.50,0.00
1733980549,4.14,227.20,98.55,-61.96,0.00
1733980549,-7.61,302.40,-240.94,-70.85,0.00
1733980549,-14.53,396.00,-602.52,-72.02,0.00
1733980549,-29.75,315.20,-981.87,-68.54,0.00
1733980549,-22.43,449.60,-1055.99,-54.20,0.00
1733980549,-54.60,288.80,-1651.24,-25.04,0.00
1733980549,-55.06,528.00,-3044.47,-25.35,0.00
1733980549,-73.33,465.60,-3575.78,-36.23,0.00
1733980549,-83.02,393.60,-3421.90,-24.55,0.00
1733980549,-92.77,548.00,-5324.17,-29.22,0.00
1733980549,-43.54,418.40,-1907.69,-17.68,0.00
1733980549,-34.97,451.20,-1652.48,-30.09,0.00
1733980549,-80.82,418.40,-3541.20,-22.55,0.00
1733980549,-82.94,367.20,-3189.35,-15.40,0.00
1733980549,-32.30,473.60,-1601.85,-13.55,0.00
1733980549,-117.33,508.80,-6251.70,-3.09,0.00
1733980549,-122.00,248.00,-3168.49,-0.27,0.00
1733980549,-128.44,520.80,-7005.25,6.89,0.00
1733980549,-49.07,512.80,-2635.21,13.05,0.00
1733980549,-58.40,308.00,-1883.62,15.32,0.00
1733980549,-30.48,406.40,-1297.32,10.73,0.00
1733980549,-78.39,136.00,-1116.54,19.88,0.00
1733980549,-63.02,103.20,-681.06,37.45,0.00
1733980549,-44.61,270.40,-1263.38,16.61,0.00
1733980549,-61.04,554.40,-3543.82,49.88,0.00
1733980549,-48.90,224.80,-1151.24,44.41,0.00
1733980549,-44.77,500.00,-2344.50,57.81,0.00
1733980549,-45.51,179.20,-854.01,62.17,0.00
1733980549,-18.44,316.80,-611.62,59.49,0.00
1733980549,-25.49,421.60,-1125.34,49.05,0.00
1733980549,-13.07,264.00,-361.48,59.06,0.00
1733980549,-5.97,273.60,-171.07,31.90,0.00
1733980549,2.17,390.40,88.77,62.98,0.00
1733980549,4.76,535.20,266.85,50.62,0.00
1733980549,9.04,180.80,171.22,42.92,0.00
1733980549,12.04,260.80,328.83,26.56,0.00
1733980549,49.19,504.00,2596.45,48.34,0.00
1733980549,31.93,201.60,674.18,26.00,0.00
1733980549,65.29,217.60,1487.91,21.12,0.00
1733980549,35.04,470.40,1726.28,42.01,0.00
1733980549,57.89,185.60,1125.19,25.86,0.00
1733980549,52.60,463.20,2551.80,18.12,0.00
1733980549,105.82,516.80,5726.96,35.97,0.00
1733980549,55.87,486.40,2845.95,17.34,0.00
1733980549,85.53,376.80,3375.15,22.53,0.00
1733980549,108.56,383.20,4356.67,10.82,0.00
1733980549,113.74,456.00,5431.42,3.84,0.00
1733980549,95.89,364.80,3663.26,1.35,0.00
1733980549,100.87,552.00,5830.87,-2.63,0.00
1733980549,100.83,490.40,5178.37,-5.89,0.00
1733980549,33.90,210.40,746.92,-18.17,0.00
1733980549,92.94,319.20,3106.95,-18.60,0.00
1733980549,93.57,394.40,3864.97,-23.13,0.00
1733980549,42.58,542.40,2418.93,-31.97,0.00
1733980549,51.68,191.20,1034.87,-19.41,0.00
1733980549,42.38,96.80,429.57,-41.65,0.00
1733980549,50.73,207.20,1100.72,-24.83,0.00
1733980549,45.85,180.00,864.31,-32.57,0.00
1733980549,41.68,396.80,1732.02,-27.78,0.00
1733980549,44.77,416.00,1950.61,-42.02,0.00
1733980549,23.85,382.40,955.12,-56.02,0.00
1733980549,27.40,197.60,567.00,-58.56,0.00
1733980549,6.66,336.80,234.90,-53.62,0.00
1733980549,1.61,433.60,73.26,-33.99,0.00
1733980549,-9.68,461.60,-468.16,-72.76,0.00
1733980549,-22.84,324.80,-776.75,-45.25,0.00
1733980549,-18.01,484.00,-913.00,-52.85,0.00
1733980549,-27.50,404.80,-1165.91,-27.85,0.00
1733980549,-42.09,208.80,-920.27,-24.83,0.00
1733980549,-53.77,314.40,-1770.45,-42.64,0.00
1733980549,-44.69,153.60,-718.84,-22.54,0.00
1733980549,-38.71,310.40,-1258.38,-19.89,0.00
1733980549,-70.18,491.20,-3610.29,-31.19,0.00
1733980549,-59.83,256.00,-1603.96,-23.92,0.00
1733980549,-27.35,408.00,-1168.70,-34.36,0.00
1733980549,-74.92,367.20,-2880.96,-11.79,0.00
1733980549,-49.83,437.60,-2283.53,-10.29,0.00
1733980549,-34.37,232.80,-837.94,-8.50,0.00
1733980549,-41.83,403.20,-1766.28,-5.03,0.00
1733980549,-46.00,377.60,-1818.94,0.51,0.00
1733980549,-73.55,171.20,-1318.72,4.94,0.00
1733980549,-78.24,392.80,-3218.59,7.09,0.00
1733980549,-31.43,323.20,-1063.72,15.25,0.00
1733980549,-54.11,276.80,-1568.54,28.30,0.00
1733980549,-111.71,319.20,-3734.33,16.11,0.00
1733980549,-103.28,280.00,-3028.37,25.78,0.00
1733980549,-25.78,458.40,-1237.81,27.38,0.00
1733980549,-65.50,104.00,-713.42,23.90,0.00
1733980549,-41.12,193.60,-833.72,30.79,0.00
1733980549,-53.19,366.40,-2040.83,53.35,0.00
1733980549,-56.47,363.20,-2148.00,25.98,0.00
1733980549,-34.24,204.80,-734.44,66.43,0.00
1733980549,-27.85,207.20,-604.28,24.15,0.00
1733980549,-13.77,512.80,-739.46,73.05,0.00
1733980549,-1.94,431.20,-87.81,72.87,0.00
1733980549,3.61,229.60,86.69,25.98,0.00
1733980549,15.54,152.80,248.67,50.51,0.00
1733980549,18.72,406.40,796.60,30.12,0.00
1733980549,29.61,356.80,1106.52,68.84,0.00
1733980549,43.80,214.40,983.38,30.77,0.00
1733980549,21.56,413.60,934.07,32.61,0.00
1733980549,27.44,548.00,1574.85,37.72,0.00
1733980549,63.33,252.00,1671.26,42.86,0.00
1733980549,34.97,136.80,501.04,32.73,0.00
1733980549,79.09,180.00,1490.97,23.62,0.00
1733980549,41.38,512.00,2218.55,13.69,0.00
1733980549,44.51,177.60,827.79,29.28,0.00
1733980549,70.91,99.20,736.71,10.09,0.00
1733980549,30.17,428.00,1352.40,6.20,0.00
1733980549,81.29,528.80,4501.79,6.17,0.00
1733980549,90.95,500.00,4762.62,2.05,0.00
1733980549,105.75,234.40,2595.96,-3.55,0.00
1733980549,76.90,526.40,4239.10,-11.23,0.00
1733980549,59.78,261.60,1637.74,-10.87,0.00
1733980549,80.23,316.00,2655.05,-24.49,0.00
1733980549,91.01,250.40,2386.67,-26.18,0.00
1733980549,47.19,266.40,1316.67,-16.69,0.00
1733980549,42.38,344.00,1526.75,-35.32,0.00
1733980549,43.14,227.20,1026.48,-30.58,0.00
1733980549,41.35,508.80,2203.14,-41.98,0.00
1733980549,20.40,317.60,678.46,-24.72,0.00
1733980549,60.67,500.00,3176.95,-64.86,0.00
1733980549,20.76,139.20,302.57,-31.28,0.00
1733980549,14.29,206.40,308.98,-60.14,0.00
1733980549,22.92,372.80,894.66,-56.82,0.00
1733980549,5.83,312.00,190.37,-72.62,0.00
1733980549,0.22,455.20,10.61,-58.00,0.00
1733980549,-4.97,394.40,-205.28,-38.81,0.00
1733980549,-6.48,258.40,-175.32,-71.58,0.00
1733980549,-29.91,125.60,-393.42,-58.32,0.00
1733980549,-32.91,130.40,-449.47,-55.32,0.00
1733980549,-19.09,409.60,-819.00,-30.76,0.00
1733980549,-23.07,188.00,-454.20,-50.43,0.00
1733980549,-33.40,484.00,-1693.15,-52.88,0.00
1733980549,-64.41,112.80,-760.90,-26.54,0.00
1733980549,-58.64,416.80,-2559.51,-17.46,0.00
1733980549,-62.17,387.20,-2521.09,-25.49,0.00
1733980549,-50.74,404.00,-2146.62,-18.23,0.00
1733980549,-66.11,486.40,-3367.69,-22.97,0.00
1733980549,-116.51,105.60,-1288.51,-19.43,0.00
1733980549,-105.40,389.60,-4300.39,-6.20,0.00
1733980549,-41.89,120.00,-526.40,-3.51,0.00
1733980549,-102.96,128.80,-1388.83,0.94,0.00
1733980549,-40.67,268.80,-1144.89,5.44,0.00
1733980549,-83.80,156.80,-1376.03,7.65,0.00
1733980549,-46.41,113.60,-552.09,17.66,0.00
1733980549,-49.16,308.80,-1589.65,16.14,0.00
1733980549,-66.56,532.00,-3708.31,23.13,0.00
1733980549,-35.64,485.60,-1812.24,32.85,0.00
1733980549,-62.03,200.00,-1299.13,25.92,0.00
1733980549,-20.32,502.40,-1068.95,20.60,0.00
1733980549,-55.84,553.60,-3237.14,22.39,0.00
1733980549,-35.19,493.60,-1819.23,35.94,0.00
1733980549,-33.93,183.20,-651.04,25.29,0.00
1733980549,-33.39,509.60,-1781.79,24.48,0.00
1733980549,-26.09,524.80,-1433.89,65.99,0.00
1733980549,-5.60,345.60,-202.54,55.42,0.00
1733980549,-4.62,463.20,-223.97,71.93,0.00
1733980549,4.31,315.20,142.30,30.95,0.00
1733980549,9.32,559.20,545.97,30.62,0.00
1733980549,31.40,280.80,923.38,59.01,0.00
1733980549,27.88,293.60,857.34,50.61,0.00
1733980549,14.53,164.00,249.59,63.74,0.00
1733980549,27.45,84.80,243.74,42.47,0.00
1733980549,33.55,460.00,1616.13,29.32,0.00
1733980549,40.48,363.20,1539.54,32.74,0.00
1733980549,39.27,412.00,1694.47,18.35,0.00
1733980549,29.41,433.60,1335.40,34.03,0.00
1733980549,73.98,272.80,2113.65,27.08,0.00
1733980549,37.52,137.60,540.72,21.76,0.00
1733980549,94.14,334.40,3296.64,17.96,0.00
1733980549,84.02,214.40,1886.60,5.33,0.00
1733980549,64.57,99.20,670.82,3.44,0.00
1733980549,60.99,516.80,3301.08,0.58,0.00
1733980549,38.86,499.20,2031.48,-5.45,0.00
1733980549,52.09,122.40,667.75,-12.89,0.00
1733980549,118.99,181.60,2262.97,-10.41,0.00
1733980549,73.21,426.40,3269.21,-11.27,0.00
1733980549,99.96,432.00,4522.17,-34.05,0.00
1733980549,78.36,520.80,4273.69,-24.86,0.00
1733980549,96.79,416.80,4224.62,-40.50,0.00
1733980549,76.38,343.20,2745.27,-24.04,0.00
1733980549,69.64,211.20,1540.37,-44.90,0.00
1733980549,36.48,517.60,1977.26,-45.84,0.00
1733980549,14.94,124.80,195.20,-27.42,0.00
1733980549,45.51,224.00,1067.54,-31.50,0.00
1733980549,19.44,100.80,205.20,-58.53,0.00
1733980549,5.72,501.60,300.47,-46.19,0.00
1733980549,3.08,88.00,28.36,-38.86,0.00
1733980549,-0.50,420.80,-22.24,-41.00,0.00
1733980549,-6.51,539.20,-367.48,-63.58,0.00
1733980549,-20.85,361.60,-789.66,-43.97,0.00
1733980549,-33.40,468.00,-1637.02,-56.11,0.00
1733980549,-37.45,378.40,-1483.97,-51.26,0.00
1733980549,-35.92,380.00,-1429.39,-56.59,0.00
1733980549,-46.70,372.80,-1823.06,-36.77,0.00
1733980549,-58.97,525.60,-3245.71,-55.15,0.00
1733980549,-57.46,127.20,-765.41,-34.31,0.00
1733980549,-80.01,93.60,-784.31,-37.84,0.00
1733980549,-97.66,337.60,-3452.62,-21.65,0.00
1733980549,-29.62,321.60,-997.68,-28.65,0.00
1733980549,-116.21,216.00,-2628.72,-24.07,0.00
1733980549,-42.56,240.00,-1069.75,-13.69,0.00
1733980549,-79.02,131.20,-1085.78,-4.20,0.00
1733980549,-111.82,127.20,-1489.59,-2.93,0.00
1733980549,-51.95,168.80,-918.36,3.10,0.00
1733980549,-122.72,98.40,-1264.66,4.01,0.00
1733980549,-71.81,217.60,-1636.53,8.93,0.00
1733980549,-48.02,476.00,-2393.68,19.20,0.00
1733980549,-34.32,266.40,-957.53,12.45,0.00
1733980549,-47.93,508.80,-2553.75,17.07,0.00
1733980549,-76.79,466.40,-3750.86,33.61,0.00
1733980549,-68.45,119.20,-854.48,39.26,0.00
1733980549,-81.10,80.00,-679.46,53.79,0.00
1733980549,-45.19,107.20,-507.30,27.53,0.00
1733980549,-53.33,246.40,-1376.08,40.62,0.00
1733980549,-42.26,161.60,-715.16,63.71,0.00
1733980549,-34.71,238.40,-866.52,42.61,0.00
1733980549,-16.22,335.20,-569.24,38.97,0.00
1733980549,-6.85,261.60,-187.63,72.41,0.00
1733980549,-3.02,443.20,-139.97,61.98,0.00
1733980549,8.80,377.60,348.17,46.88,0.00
1733980549,17.54,348.00,639.27,47.28,0.00
1733980549,9.70,544.00,552.64,48.15,0.00
1733980549,30.96,501.60,1626.41,31.66,0.00
1733980549,20.95,322.40,707.30,39.17,0.00
1733980549,63.96,102.40,685.87,38.66,0.00
1733980549,41.13,484.80,2088.27,34.41,0.00
1733980549,60.04,160.00,1006.07,45.10,0.00
1733980549,40.61,500.00,2126.23,27.63,0.00
1733980549,84.30,206.40,1822.19,27.59,0.00
1733980549,79.95,199.20,1667.83,33.91,0.00
1733980549,58.08,219.20,1333.19,22.87,0.00
1733980549,34.41,144.00,518.97,11.45,0.00
1733980549,111.77,108.00,1264.19,12.98,0.00
1733980549,72.65,441.60,3359.82,6.75,0.00
1733980549,93.00,553.60,5391.74,-0.10,0.00
1733980549,65.66,464.00,3190.43,-5.60,0.00
1733980549,37.23,508.80,1983.62,-11.64,0.00
1733980549,122.21,489.60,6265.92,-10.41,0.00
1733980549,90.19,227.20,2145.85,-16.83,0.00
1733980549,106.95,317.60,3557.10,-21.17,0.00
1733980549,58.52,104.00,637.34,-38.51,0.00
1733980549,41.99,470.40,2068.75,-31.00,0.00
1733980549,49.36,457.60,2365.56,-25.88,0.00
1733980549,38.44,374.40,1507.24,-31.38,0.00
